species,remove_idx
E.coli,1873
E.coli,1874
E.coli,1875
E.coli,1876
E.coli,1877
E.coli,1878
E.coli,1879
E.coli,1880
E.coli,1881
E.coli,1882
E.coli,1883
E.coli,1884
E.coli,1885
E.coli,1886
E.coli,1887
E.coli,1888
E.coli,1889
E.coli,1890
E.coli,1891
E.coli,1892
E.coli,1893
E.coli,1894
E.coli,1895
E.coli,1896
E.coli,1897
E.coli,1898
E.coli,1899
E.coli,1900
E.coli,1901
E.coli,1902
E.coli,1903
E.coli,1904
E.coli,1905
E.coli,1906
E.coli,1907
E.coli,1908
E.coli,1909
E.coli,1910
E.coli,1911
E.coli,1912
E.coli,1913
E.coli,1914
E.coli,1915
E.coli,1916
E.coli,1917
E.coli,1918
E.coli,1919
E.coli,1920
E.coli,1921
E.coli,1922
E.coli,1923
E.coli,1924
E.coli,1925
E.coli,1926
E.coli,1927
E.coli,1928
E.coli,1929
E.coli,1930
E.coli,1931
E.coli,1932
E.coli,1933
E.coli,1934
E.coli,1935
E.coli,1936
E.coli,1937
E.coli,1938
E.coli,1939
E.coli,1940
E.coli,1941
E.coli,1942
E.coli,1943
E.coli,1944
E.coli,1945
E.coli,1946
E.coli,1947
E.coli,1948
E.coli,1949
E.coli,1950
E.coli,1951
E.coli,1952
E.coli,1953
E.coli,1954
E.coli,1955
E.coli,1956
E.coli,1957
E.coli,1958
E.coli,1959
E.coli,1960
E.coli,1961
E.coli,1962
E.coli,1963
E.coli,1964
E.coli,1965
E.coli,1966
E.coli,1967
E.coli,1968
E.coli,1969
E.coli,1970
E.coli,1971
E.coli,1972
E.coli,1973
E.coli,1974
E.coli,1975
E.coli,1976
E.coli,1977
E.coli,1978
E.coli,1979
E.coli,1980
E.coli,1981
E.coli,1982
E.coli,1983
E.coli,1984
E.coli,1985
E.coli,1986
E.coli,1987
E.coli,1988
E.coli,1989
E.coli,1990
E.coli,1991
E.coli,1992
E.coli,1993
E.coli,1994
E.coli,1995
E.coli,1996
E.coli,1997
E.coli,1998
E.coli,1999
E.coli,2000
E.coli,2001
E.coli,2002
E.coli,2003
E.coli,2004
E.coli,2005
E.coli,2006
E.coli,2007
E.coli,2008
E.coli,2009
E.coli,2010
E.coli,2011
E.coli,2012
E.coli,2013
E.coli,2014
E.coli,2015
E.coli,2016
E.coli,2017
E.coli,2018
E.coli,2019
E.coli,2020
E.coli,2021
E.coli,2022
E.coli,2023
E.coli,2024
E.coli,2025
E.coli,2026
E.coli,2027
E.coli,2028
E.coli,2029
E.coli,2030
E.coli,2031
E.coli,2032
E.coli,2033
E.coli,2034
E.coli,2035
E.coli,2036
E.coli,2037
E.coli,2038
E.coli,2039
E.coli,2040
E.coli,2041
E.coli,2042
E.coli,2043
E.coli,2044
E.coli,2045
E.coli,2046
E.coli,2047
E.coli,2048
E.coli,2049
E.coli,2050
E.coli,2051
E.coli,2052
E.coli,2053
E.coli,2054
E.coli,2055
E.coli,2056
E.coli,2057
E.coli,2058
E.coli,2059
E.coli,2060
E.coli,2061
E.coli,2062
E.coli,2063
E.coli,2064
E.coli,2065
E.coli,2066
E.coli,2067
E.coli,2068
E.coli,2069
E.coli,2070
E.coli,2071
E.coli,2072
E.coli,2073
E.coli,2074
E.coli,2075
E.coli,2076
E.coli,2077
E.coli,2078
E.coli,2079
E.coli,2080
E.coli,2081
E.coli,2082
E.coli,2083
E.coli,2084
E.coli,2085
E.coli,2086
E.coli,2087
E.coli,2088
E.coli,2089
E.coli,2090
E.coli,2091
E.coli,2092
E.coli,2093
E.coli,2094
E.coli,2095
E.coli,2096
E.coli,2097
E.coli,2098
E.coli,2099
E.coli,2100
E.coli,2101
E.coli,2102
E.coli,2103
E.coli,2104
E.coli,2105
E.coli,2106
E.coli,2107
E.coli,2108
E.coli,2109
E.coli,2110
E.coli,2111
E.coli,2112
E.coli,2113
E.coli,2114
E.coli,2115
E.coli,2116
E.coli,2117
E.coli,2118
E.coli,2119
E.coli,2120
E.coli,2121
E.coli,2122
E.coli,2123
E.coli,2124
E.coli,2125
E.coli,2126
E.coli,2127
E.coli,2128
E.coli,2129
E.coli,2130
E.coli,2131
E.coli,2132
E.coli,2133
E.coli,2134
E.coli,2135
E.coli,2136
E.coli,2137
E.coli,2138
E.coli,2139
E.coli,2140
E.coli,2141
E.coli,2142
E.coli,2143
E.coli,2144
E.coli,2145
E.coli,2146
E.coli,2147
E.coli,2148
E.coli,2149
E.coli,2150
E.coli,2151
E.coli,2152
E.coli,2153
E.coli,2154
E.coli,2155
E.coli,2156
E.coli,2157
E.coli,2158
E.coli,2159
E.coli,2160
E.coli,2161
E.coli,2162
E.coli,2163
E.coli,2164
E.coli,2165
E.coli,2166
E.coli,2167
E.coli,2168
E.coli,2169
E.coli,2170
E.coli,2171
E.coli,2172
E.coli,2173
E.coli,2174
E.coli,2175
E.coli,2176
E.coli,2177
E.coli,2178
E.coli,2179
E.coli,2180
E.coli,2181
E.coli,2182
E.coli,2183
E.coli,2184
E.coli,2185
E.coli,2186
E.coli,2187
E.coli,2188
E.coli,2189
E.coli,2190
E.coli,2191
E.coli,2192
E.coli,2193
E.coli,2194
E.coli,2195
E.coli,2196
E.coli,2197
E.coli,2198
E.coli,2199
E.coli,2200
E.coli,2201
E.coli,2202
E.coli,2203
E.coli,2204
E.coli,2205
E.coli,2206
E.coli,2207
E.coli,2208
E.coli,2209
E.coli,2210
E.coli,2211
E.coli,2212
E.coli,2213
E.coli,2214
E.coli,2215
E.coli,2216
E.coli,2217
E.coli,2218
E.coli,2219
E.coli,2220
E.coli,2221
E.coli,2222
E.coli,2223
E.coli,2224
E.coli,2225
E.coli,2226
E.coli,2227
E.coli,2228
E.coli,2229
E.coli,2230
E.coli,2231
E.coli,2232
E.coli,2233
E.coli,2234
E.coli,2235
E.coli,2236
E.coli,2237
E.coli,2238
E.coli,2239
E.coli,2240
E.coli,2241
E.coli,2242
E.coli,2243
E.coli,2244
E.coli,2245
E.coli,2246
E.coli,2247
E.coli,2248
E.coli,2249
E.coli,2250
E.coli,2251
E.coli,2252
E.coli,2253
E.coli,2254
E.coli,2255
E.coli,2256
E.coli,2257
E.coli,2258
E.coli,2259
E.coli,2260
E.coli,2261
E.coli,2262
E.coli,2263
E.coli,2264
E.coli,2265
E.coli,2266
E.coli,2267
E.coli,2268
E.coli,2269
E.coli,2270
E.coli,2271
E.coli,2272
E.coli,2273
E.coli,2274
E.coli,2275
E.coli,2276
E.coli,2277
E.coli,2278
E.coli,2279
E.coli,2280
E.coli,2281
E.coli,2282
E.coli,2283
E.coli,2284
E.coli,2285
E.coli,2286
E.coli,2287
E.coli,2288
E.coli,2289
E.coli,2290
E.coli,2291
E.coli,2292
E.coli,2293
E.coli,2294
E.coli,2295
E.coli,2296
E.coli,2297
E.coli,2298
E.coli,2299
E.coli,2300
E.coli,2301
E.coli,2302
E.coli,2303
E.coli,2304
E.coli,2305
E.coli,2306
E.coli,2307
E.coli,2308
E.coli,2309
E.coli,2310
E.coli,2311
E.coli,2312
E.coli,2313
E.coli,2314
E.coli,2315
E.coli,2316
E.coli,2317
E.coli,2318
E.coli,2319
E.coli,2320
E.coli,2321
E.coli,2322
E.coli,2323
E.coli,2324
E.coli,2325
E.coli,2326
E.coli,2327
E.coli,2328
E.coli,2329
E.coli,2330
E.coli,2331
E.coli,2332
E.coli,2333
E.coli,2334
E.coli,2335
E.coli,2336
E.coli,2337
E.coli,2338
E.coli,2339
E.coli,2340
E.coli,2341
E.coli,2342
E.coli,2343
E.coli,2344
E.coli,2345
E.coli,2346
E.coli,2347
E.coli,2348
E.coli,2349
E.coli,2350
E.coli,2351
E.coli,2352
E.coli,2353
E.coli,2354
E.coli,2355
E.coli,2356
E.coli,2357
E.coli,2358
E.coli,2359
E.coli,2360
E.coli,2361
E.coli,2362
E.coli,2363
E.coli,2364
E.coli,2365
E.coli,2366
E.coli,2367
E.coli,2368
E.coli,2369
E.coli,2370
E.coli,2371
E.coli,2372
E.coli,2373
E.coli,2374
E.coli,2375
E.coli,2376
E.coli,2377
E.coli,2378
E.coli,2379
E.coli,2380
E.coli,2381
E.coli,2382
E.coli,2383
E.coli,2384
E.coli,2385
E.coli,2386
E.coli,2387
E.coli,2388
E.coli,2389
E.coli,2390
E.coli,2391
E.coli,2392
E.coli,2393
E.coli,2394
E.coli,2395
E.coli,2396
E.coli,2397
E.coli,2398
E.coli,2399
E.coli,2400
E.coli,2401
E.coli,2402
E.coli,2403
E.coli,2404
E.coli,2405
E.coli,2406
E.coli,2407
E.coli,2408
E.coli,2409
E.coli,2410
E.coli,2411
E.coli,2412
E.coli,2413
E.coli,2414
E.coli,2415
E.coli,2416
E.coli,2417
E.coli,2418
E.coli,2419
E.coli,2420
E.coli,2421
E.coli,2422
E.coli,2423
E.coli,2424
E.coli,2425
E.coli,2426
E.coli,2427
E.coli,2428
E.coli,2429
E.coli,2430
E.coli,2431
E.coli,2432
E.coli,2433
E.coli,2434
E.coli,2435
E.coli,2436
E.coli,2437
E.coli,2438
E.coli,2439
E.coli,2440
E.coli,2441
E.coli,2442
E.coli,2443
E.coli,2444
E.coli,2445
E.coli,2446
E.coli,2447
E.coli,2448
E.coli,2449
E.coli,2450
E.coli,2451
E.coli,2452
E.coli,2453
E.coli,2454
E.coli,2455
E.coli,2456
E.coli,2457
E.coli,2458
E.coli,2459
E.coli,2460
E.coli,2461
E.coli,2462
E.coli,2463
E.coli,2464
E.coli,2465
E.coli,2466
E.coli,2467
E.coli,2468
E.coli,2469
E.coli,2470
E.coli,2471
E.coli,2472
E.coli,2473
E.coli,2474
E.coli,2475
E.coli,2476
E.coli,2477
E.coli,2478
E.coli,2479
E.coli,2480
E.coli,2481
E.coli,2482
E.coli,2483
E.coli,2484
E.coli,2485
E.coli,2486
E.coli,2487
E.coli,2488
E.coli,2489
E.coli,2490
E.coli,2491
E.coli,2492
E.coli,2493
E.coli,2494
E.coli,2495
E.coli,2496
E.coli,2497
E.coli,2498
E.coli,2499
E.coli,2500
E.coli,2501
E.coli,2502
E.coli,2503
E.coli,2504
E.coli,2505
E.coli,2506
E.coli,2507
E.coli,2508
E.coli,2509
E.coli,2510
E.coli,2511
E.coli,2512
E.coli,2513
E.coli,2514
E.coli,2515
E.coli,2516
E.coli,2517
E.coli,2518
E.coli,2519
E.coli,2520
E.coli,2521
E.coli,2522
E.coli,2523
E.coli,2524
E.coli,2525
E.coli,2526
E.coli,2527
E.coli,2528
E.coli,2529
E.coli,2530
E.coli,2531
E.coli,2532
E.coli,2533
E.coli,2534
E.coli,2535
E.coli,2536
E.coli,2537
E.coli,2538
E.coli,2539
E.coli,2540
E.coli,2541
E.coli,2542
E.coli,2543
E.coli,2544
E.coli,2545
E.coli,2546
E.coli,2547
E.coli,2548
E.coli,2549
E.coli,2550
E.coli,2551
E.coli,2552
E.coli,2553
E.coli,2554
E.coli,2555
E.coli,2556
E.coli,2557
E.coli,2558
E.coli,2559
E.coli,2560
E.coli,2561
E.coli,2562
E.coli,2563
E.coli,2564
E.coli,2565
E.coli,2566
E.coli,2567
E.coli,2568
E.coli,2569
E.coli,2570
E.coli,2571
E.coli,2572
E.coli,2573
E.coli,2574
E.coli,2575
E.coli,2576
E.coli,2577
E.coli,2578
E.coli,2579
E.coli,2580
E.coli,2581
E.coli,2582
E.coli,2583
E.coli,2584
E.coli,2585
E.coli,2586
E.coli,2587
E.coli,2588
E.coli,2589
E.coli,2590
E.coli,2591
E.coli,2592
E.coli,2593
E.coli,2594
E.coli,2595
E.coli,2596
E.coli,2597
E.coli,2598
E.coli,2599
E.coli,2600
E.coli,2601
E.coli,2602
E.coli,2603
E.coli,2604
E.coli,2605
E.coli,2606
E.coli,2607
E.coli,2608
E.coli,2609
E.coli,2610
E.coli,2611
E.coli,2612
E.coli,2613
E.coli,2614
E.coli,2615
E.coli,2616
E.coli,2617
E.coli,2618
E.coli,2619
E.coli,2620
E.coli,2621
E.coli,2622
E.coli,2623
E.coli,2624
E.coli,2625
E.coli,2626
E.coli,2627
E.coli,2628
E.coli,2629
E.coli,2630
E.coli,2631
E.coli,2632
E.coli,2633
E.coli,2634
E.coli,2635
E.coli,2636
E.coli,2637
E.coli,2638
E.coli,2639
E.coli,2640
E.coli,2641
E.coli,2642
E.coli,2643
E.coli,2644
E.coli,2645
E.coli,2646
E.coli,2647
E.coli,2648
E.coli,2649
E.coli,2650
E.coli,2651
E.coli,2652
E.coli,2653
E.coli,2654
E.coli,2655
E.coli,2656
E.coli,2657
E.coli,2658
E.coli,2659
E.coli,2660
E.coli,2661
E.coli,2662
E.coli,2663
E.coli,2664
E.coli,2665
E.coli,2666
E.coli,2667
E.coli,2668
E.coli,2669
E.coli,2670
E.coli,2671
E.coli,2672
E.coli,2673
E.coli,2674
E.coli,2675
E.coli,2676
E.coli,2677
E.coli,2678
E.coli,2679
E.coli,2680
E.coli,2681
E.coli,2682
E.coli,2683
E.coli,2684
E.coli,2685
E.coli,2686
E.coli,2687
E.coli,2688
E.coli,2689
E.coli,2690
E.coli,2691
E.coli,2692
E.coli,2693
E.coli,2694
E.coli,2695
E.coli,2696
E.coli,2697
E.coli,2698
E.coli,2699
E.coli,2700
E.coli,2701
E.coli,2702
E.coli,2703
E.coli,2704
E.coli,2705
E.coli,2706
E.coli,2707
E.coli,2708
E.coli,2709
E.coli,2710
E.coli,2711
E.coli,2712
E.coli,2713
E.coli,2714
E.coli,2715
E.coli,2716
E.coli,2717
E.coli,2718
E.coli,2719
E.coli,2720
E.coli,2721
E.coli,2722
E.coli,2723
E.coli,2724
E.coli,2725
E.coli,2726
E.coli,2727
E.coli,2728
E.coli,2729
E.coli,2730
E.coli,2731
E.coli,2732
E.coli,2733
E.coli,2734
E.coli,2735
E.coli,2736
E.coli,2737
E.coli,2738
E.coli,2739
E.coli,2740
E.coli,2741
E.coli,2742
E.coli,2743
E.coli,2744
E.coli,2745
E.coli,2746
E.coli,2747
E.coli,2748
E.coli,2749
E.coli,2750
E.coli,2751
E.coli,2752
E.coli,2753
E.coli,2754
E.coli,2755
E.coli,2756
E.coli,2757
E.coli,2758
E.coli,2759
E.coli,2760
E.coli,2761
E.coli,2762
E.coli,2763
E.coli,2764
E.coli,2765
E.coli,2766
E.coli,2767
E.coli,2768
E.coli,2769
E.coli,2770
E.coli,2771
E.coli,2772
E.coli,2773
E.coli,2774
E.coli,2775
E.coli,2776
E.coli,2777
E.coli,2778
E.coli,2779
E.coli,2780
E.coli,2781
E.coli,2782
E.coli,2783
E.coli,2784
E.coli,2785
E.coli,2786
E.coli,2787
E.coli,2788
E.coli,2789
E.coli,2790
E.coli,2791
E.coli,2792
E.coli,2793
E.coli,2794
E.coli,2795
E.coli,2796
E.coli,2797
E.coli,2798
E.coli,2799
E.coli,2800
E.coli,2801
E.coli,2802
E.coli,2803
E.coli,2804
E.coli,2805
E.coli,2806
E.coli,2807
E.coli,2808
E.coli,2809
E.coli,2810
E.coli,2811
E.coli,2812
E.coli,2813
E.coli,2814
E.coli,2815
E.coli,2816
E.coli,2817
E.coli,2818
E.coli,2819
E.coli,2820
E.coli,2821
E.coli,2822
E.coli,2823
E.coli,2824
E.coli,2825
E.coli,2826
E.coli,2827
E.coli,2828
E.coli,2829
E.coli,2830
E.coli,2831
E.coli,2832
E.coli,2833
E.coli,2834
E.coli,2835
E.coli,2836
E.coli,2837
E.coli,2838
E.coli,2839
E.coli,2840
E.coli,2841
E.coli,2842
E.coli,2843
E.coli,2844
E.coli,2845
E.coli,2846
E.coli,2847
E.coli,2848
E.coli,2849
E.coli,2850
E.coli,2851
E.coli,2852
E.coli,2853
E.coli,2854
E.coli,2855
E.coli,2856
E.coli,2857
E.coli,2858
E.coli,2859
E.coli,2860
E.coli,2861
E.coli,2862
E.coli,2863
E.coli,2864
E.coli,2865
E.coli,2866
E.coli,2867
E.coli,2868
E.coli,2869
E.coli,2870
E.coli,2871
E.coli,2872
E.coli,2873
E.coli,2874
E.coli,2875
E.coli,2876
E.coli,2877
E.coli,2878
E.coli,2879
E.coli,2880
E.coli,2881
E.coli,2882
E.coli,2883
E.coli,2884
E.coli,2885
E.coli,2886
E.coli,2887
E.coli,2888
E.coli,2889
E.coli,2890
E.coli,2891
E.coli,2892
E.coli,2893
E.coli,2894
E.coli,2895
E.coli,2896
E.coli,2897
E.coli,2898
E.coli,2899
E.coli,2900
E.coli,2901
E.coli,2902
E.coli,2903
E.coli,2904
E.coli,2905
E.coli,2906
E.coli,2907
E.coli,2908
E.coli,2909
E.coli,2910
E.coli,2911
E.coli,2912
E.coli,2913
E.coli,2914
E.coli,2915
E.coli,2916
E.coli,2917
E.coli,2918
E.coli,2919
E.coli,2920
E.coli,2921
E.coli,2922
E.coli,2923
E.coli,2924
E.coli,2925
E.coli,2926
E.coli,2927
E.coli,2928
E.coli,2929
E.coli,2930
E.coli,2931
E.coli,2932
E.coli,2933
E.coli,2934
E.coli,2935
E.coli,2936
E.coli,2937
E.coli,2938
E.coli,2939
E.coli,2940
E.coli,2941
E.coli,2942
E.coli,2943
E.coli,2944
E.coli,2945
E.coli,2946
E.coli,2947
E.coli,2948
E.coli,2949
E.coli,2950
E.coli,2951
E.coli,2952
E.coli,2953
E.coli,2954
E.coli,2955
E.coli,2956
E.coli,2957
E.coli,2958
E.coli,2959
E.coli,2960
E.coli,2961
E.coli,2962
E.coli,2963
E.coli,2964
E.coli,2965
E.coli,2966
E.coli,2967
E.coli,2968
E.coli,2969
E.coli,2970
E.coli,2971
E.coli,2972
E.coli,2973
E.coli,2974
E.coli,2975
E.coli,2976
E.coli,2977
E.coli,2978
E.coli,2979
E.coli,2980
E.coli,2981
E.coli,2982
E.coli,2983
E.coli,2984
E.coli,2985
E.coli,2986
E.coli,2987
E.coli,2988
E.coli,2989
E.coli,2990
E.coli,2991
E.coli,2992
E.coli,2993
E.coli,2994
E.coli,2995
E.coli,2996
E.coli,2997
E.coli,2998
E.coli,2999
E.coli,3000
E.coli,3001
E.coli,3002
E.coli,3003
E.coli,3004
E.coli,3005
E.coli,3006
E.coli,3007
E.coli,3008
E.coli,3009
E.coli,3010
E.coli,3011
E.coli,3012
E.coli,3013
E.coli,3014
E.coli,3015
E.coli,3016
E.coli,3017
E.coli,3018
E.coli,3019
E.coli,3020
E.coli,3021
E.coli,3022
E.coli,3023
E.coli,3024
E.coli,3025
E.coli,3026
E.coli,3027
E.coli,3028
E.coli,3029
E.coli,3030
E.coli,3031
E.coli,3032
E.coli,3033
E.coli,3034
E.coli,3035
E.coli,3036
E.coli,3037
E.coli,3038
E.coli,3039
E.coli,3040
E.coli,3041
E.coli,3042
E.coli,3043
E.coli,3044
E.coli,3045
E.coli,3046
E.coli,3047
E.coli,3048
E.coli,3049
E.coli,3050
E.coli,3051
E.coli,3052
E.coli,3053
E.coli,3054
E.coli,3055
E.coli,3056
E.coli,3057
E.coli,3058
E.coli,3059
E.coli,3060
E.coli,3061
E.coli,3062
E.coli,3063
E.coli,3064
E.coli,3065
E.coli,3066
E.coli,3067
E.coli,3068
E.coli,3069
E.coli,3070
E.coli,3071
E.coli,3072
E.coli,3073
E.coli,3074
E.coli,3075
E.coli,3076
E.coli,3077
E.coli,3078
E.coli,3079
E.coli,3080
E.coli,3081
E.coli,3082
E.coli,3083
E.coli,3084
E.coli,3085
E.coli,3086
E.coli,3087
E.coli,3088
E.coli,3089
E.coli,3090
E.coli,3091
E.coli,3092
E.coli,3093
E.coli,3094
E.coli,3095
E.coli,3096
E.coli,3097
E.coli,3098
E.coli,3099
E.coli,3100
E.coli,3101
E.coli,3102
E.coli,3103
E.coli,3104
E.coli,3105
E.coli,3106
E.coli,3107
E.coli,3108
E.coli,3109
E.coli,3110
E.coli,3111
E.coli,3112
E.coli,3113
E.coli,3114
E.coli,3115
E.coli,3116
E.coli,3117
E.coli,3118
E.coli,3119
E.coli,3120
E.coli,3121
E.coli,3122
E.coli,3123
E.coli,3124
E.coli,3125
E.coli,3126
E.coli,3127
E.coli,3128
E.coli,3129
E.coli,3130
E.coli,3131
E.coli,3132
E.coli,3133
E.coli,3134
E.coli,3135
E.coli,3136
E.coli,3137
E.coli,3138
E.coli,3139
E.coli,3140
E.coli,3141
E.coli,3142
E.coli,3143
E.coli,3144
E.coli,3145
E.coli,3146
E.coli,3147
E.coli,3148
E.coli,3149
E.coli,3150
E.coli,3151
E.coli,3152
E.coli,3153
E.coli,3154
E.coli,3155
E.coli,3156
E.coli,3157
E.coli,3158
E.coli,3159
E.coli,3160
E.coli,3161
E.coli,3162
E.coli,3163
E.coli,3164
E.coli,3165
E.coli,3166
E.coli,3167
E.coli,3168
E.coli,3169
E.coli,3170
E.coli,3171
E.coli,3172
E.coli,3173
E.coli,3174
E.coli,3175
E.coli,3176
E.coli,3177
E.coli,3178
E.coli,3179
E.coli,3180
E.coli,3181
E.coli,3182
E.coli,3183
E.coli,3184
E.coli,3185
E.coli,3186
E.coli,3187
E.coli,3188
E.coli,3189
E.coli,3190
E.coli,3191
E.coli,3192
E.coli,3193
E.coli,3194
E.coli,3195
E.coli,3196
E.coli,3197
E.coli,3198
E.coli,3199
E.coli,3200
E.coli,3201
E.coli,3202
E.coli,3203
E.coli,3204
E.coli,3205
E.coli,3206
E.coli,3207
E.coli,3208
E.coli,3209
E.coli,3210
E.coli,3211
E.coli,3212
E.coli,3213
E.coli,3214
E.coli,3215
E.coli,3216
E.coli,3217
E.coli,3218
E.coli,3219
E.coli,3220
E.coli,3221
E.coli,3222
E.coli,3223
E.coli,3224
E.coli,3225
E.coli,3226
E.coli,3227
E.coli,3228
E.coli,3229
E.coli,3230
E.coli,3231
E.coli,3232
E.coli,3233
E.coli,3234
E.coli,3235
E.coli,3236
E.coli,3237
E.coli,3238
E.coli,3239
E.coli,3240
E.coli,3241
E.coli,3242
E.coli,3243
E.coli,3244
E.coli,3245
E.coli,3246
E.coli,3247
E.coli,3248
E.coli,3249
E.coli,3250
E.coli,3251
E.coli,3252
E.coli,3253
E.coli,3254
E.coli,3255
E.coli,3256
E.coli,3257
E.coli,3258
E.coli,3259
E.coli,3260
E.coli,3261
E.coli,3262
E.coli,3263
E.coli,3264
E.coli,3265
E.coli,3266
E.coli,3267
E.coli,3268
E.coli,3269
E.coli,3270
E.coli,3271
E.coli,3272
E.coli,3273
E.coli,3274
E.coli,3275
E.coli,3276
E.coli,3277
E.coli,3278
E.coli,3279
E.coli,3280
E.coli,3281
E.coli,3282
E.coli,3283
E.coli,3284
E.coli,3285
E.coli,3286
E.coli,3287
E.coli,3288
E.coli,3289
E.coli,3290
E.coli,3291
E.coli,3292
E.coli,3293
E.coli,3294
E.coli,3295
E.coli,3296
E.coli,3297
E.coli,3298
E.coli,3299
E.coli,3300
E.coli,3301
E.coli,3302
E.coli,3303
E.coli,3304
E.coli,3305
E.coli,3306
E.coli,3307
E.coli,3308
E.coli,3309
E.coli,3310
E.coli,3311
E.coli,3312
E.coli,3313
E.coli,3314
E.coli,3315
E.coli,3316
E.coli,3317
E.coli,3318
E.coli,3319
E.coli,3320
E.coli,3321
E.coli,3322
E.coli,3323
E.coli,3324
E.coli,3325
E.coli,3326
E.coli,3327
E.coli,3328
E.coli,3329
E.coli,3330
E.coli,3331
E.coli,3332
E.coli,3333
E.coli,3334
E.coli,3335
E.coli,3336
E.coli,3337
E.coli,3338
E.coli,3339
E.coli,3340
E.coli,3341
E.coli,3342
E.coli,3343
E.coli,3344
E.coli,3345
E.coli,3346
E.coli,3347
E.coli,3348
E.coli,3349
E.coli,3350
E.coli,3351
E.coli,3352
E.coli,3353
E.coli,3354
E.coli,3355
E.coli,3356
E.coli,3357
E.coli,3358
E.coli,3359
E.coli,3360
E.coli,3361
E.coli,3362
E.coli,3363
E.coli,3364
E.coli,3365
E.coli,3366
E.coli,3367
E.coli,3368
E.coli,3369
E.coli,3370
E.coli,3371
E.coli,3372
E.coli,3373
E.coli,3374
E.coli,3375
E.coli,3376
E.coli,3377
E.coli,3378
E.coli,3379
E.coli,3380
E.coli,3381
E.coli,3382
E.coli,3383
E.coli,3384
E.coli,3385
E.coli,3386
E.coli,3387
E.coli,3388
E.coli,3389
E.coli,3390
E.coli,3391
E.coli,3392
E.coli,3393
E.coli,3394
E.coli,3395
E.coli,3396
E.coli,3397
E.coli,3398
E.coli,3399
E.coli,3400
E.coli,3401
E.coli,3402
E.coli,3403
E.coli,3404
E.coli,3405
E.coli,3406
E.coli,3407
E.coli,3408
E.coli,3409
E.coli,3410
E.coli,3411
E.coli,3412
E.coli,3413
E.coli,3414
E.coli,3415
E.coli,3416
E.coli,3417
E.coli,3418
E.coli,3419
E.coli,3420
E.coli,3421
E.coli,3422
E.coli,3423
E.coli,3424
E.coli,3425
E.coli,3426
E.coli,3427
E.coli,3428
E.coli,3429
E.coli,3430
E.coli,3431
E.coli,3432
E.coli,3433
E.coli,3434
E.coli,3435
E.coli,3436
E.coli,3437
E.coli,3438
E.coli,3439
E.coli,3440
E.coli,3441
E.coli,3442
E.coli,3443
E.coli,3444
E.coli,3445
E.coli,3446
E.coli,3447
E.coli,3448
E.coli,3449
E.coli,3450
E.coli,3451
E.coli,3452
E.coli,3453
E.coli,3454
E.coli,3455
E.coli,3456
E.coli,3457
E.coli,3458
E.coli,3459
E.coli,3460
E.coli,3461
E.coli,3462
E.coli,3463
E.coli,3464
E.coli,3465
E.coli,3466
E.coli,3467
E.coli,3468
E.coli,3469
E.coli,3470
E.coli,3471
E.coli,3472
E.coli,3473
E.coli,3474
E.coli,3475
E.coli,3476
E.coli,3477
E.coli,3478
E.coli,3479
E.coli,3480
E.coli,3481
E.coli,3482
E.coli,3483
E.coli,3484
E.coli,3485
E.coli,3486
E.coli,3487
E.coli,3488
E.coli,3489
E.coli,3490
E.coli,3491
E.coli,3492
E.coli,3493
E.coli,3494
E.coli,3495
E.coli,3496
E.coli,3497
E.coli,3498
E.coli,3499
E.coli,3500
E.coli,3501
E.coli,3502
E.coli,3503
E.coli,3504
E.coli,3505
E.coli,3506
E.coli,3507
E.coli,3508
E.coli,3509
E.coli,3510
E.coli,3511
E.coli,3512
E.coli,3513
E.coli,3514
E.coli,3515
E.coli,3516
E.coli,3517
E.coli,3518
E.coli,3519
E.coli,3520
E.coli,3521
E.coli,3522
E.coli,3523
E.coli,3524
E.coli,3525
E.coli,3526
E.coli,3527
E.coli,3528
E.coli,3529
E.coli,3530
E.coli,3531
E.coli,3532
E.coli,3533
E.coli,3534
E.coli,3535
E.coli,3536
E.coli,3537
E.coli,3538
E.coli,3539
E.coli,3540
E.coli,3541
E.coli,3542
E.coli,3543
E.coli,3544
E.coli,3545
E.coli,3546
E.coli,3547
E.coli,3548
E.coli,3549
E.coli,3550
E.coli,3551
E.coli,3552
E.coli,3553
E.coli,3554
E.coli,3555
E.coli,3556
E.coli,3557
E.coli,3558
E.coli,3559
E.coli,3560
E.coli,3561
E.coli,3562
E.coli,3563
E.coli,3564
E.coli,3565
E.coli,3566
E.coli,3567
E.coli,3568
E.coli,3569
E.coli,3570
E.coli,3571
E.coli,3572
E.coli,3573
E.coli,3574
E.coli,3575
E.coli,3576
E.coli,3577
E.coli,3578
E.coli,3579
E.coli,3580
E.coli,3581
E.coli,3582
E.coli,3583
E.coli,3584
E.coli,3585
E.coli,3586
E.coli,3587
E.coli,3588
E.coli,3589
E.coli,3590
E.coli,3591
E.coli,3592
E.coli,3593
E.coli,3594
E.coli,3595
E.coli,3596
E.coli,3597
E.coli,3598
E.coli,3599
E.coli,3600
E.coli,3601
E.coli,3602
E.coli,3603
E.coli,3604
E.coli,3605
E.coli,3606
E.coli,3607
E.coli,3608
E.coli,3609
E.coli,3610
E.coli,3611
E.coli,3612
E.coli,3613
E.coli,3614
E.coli,3615
E.coli,3616
E.coli,3617
E.coli,3618
E.coli,3619
E.coli,3620
E.coli,3621
